Word	Label	Book	Chapter	Line
الزاد	4	12	6.1	37
؟	3	12	6.1	37

–	3	12	6.1	38
بذلك	3	12	6.1	38
أمرت	3	12	6.1	38
يا	3	12	6.1	38
مولاي	3	12	6.1	38
.	3	12	6.1	38

قال	3	12	6.1	38
:	3	12	6.1	38
فإن	3	12	6.1	38
علي	3	12	6.1	38
أن	3	12	6.1	38
أودع	4	12	6.1	38
بضاعتي	3	12	6.1	38
هنا	3	12	6.1	38
وأذهب	3	12	6.1	38
بعد	3	12	6.1	38
ذلك	3	12	6.1	38
فأخبرهم	3	12	6.1	38
بحضورها	3	12	6.1	38
،	3	12	6.1	38

ثم	3	12	6.1	38
عليهم	3	12	6.1	38
أن	3	12	6.1	38
يأتوا	3	12	6.1	38
متى	3	12	6.1	38
شاءوا	3	12	6.1	38
فيأخذوها	3	12	6.1	38
؛	3	12	6.1	38

لأنهم	3	12	6.1	38
لا	3	12	6.1	38
يتحركون	3	12	6.1	38
حركة	3	12	6.1	38
إلا	3	12	6.1	38
بحساب	3	12	6.1	38
.	3	12	6.1	38

قال	3	12	6.1	39
:	3	12	6.1	39
إن	3	12	6.1	39
أمرهم	3	12	6.1	39
إذن	3	12	6.1	39
لمريب	4	12	6.1	39
فهل	3	12	6.1	39
تعلم	3	12	6.1	39
دخيلته	5	12	6.1	39
؟	3	12	6.1	39

قال	3	12	6.1	40
:	3	12	6.1	40
لا	3	12	6.1	40
يا	3	12	6.1	40
مولاي	3	12	6.1	40
.	3	12	6.1	40

والآن	4	12	6.1	40
ائذن	3	12	6.1	40
لي	3	12	6.1	40
بفضلك	3	12	6.1	40
أن	3	12	6.1	40
أمضي	4	12	6.1	40
لسبيلي	3	12	6.1	40
؛	3	12	6.1	40

فإن	3	12	6.1	40
لي	3	12	6.1	40
أطفالا	3	12	6.1	40
صغارا	3	12	6.1	40
يموتون	3	12	6.1	40
بموتي	3	12	6.1	40
.	3	12	6.1	40

رجال	3	12	2	0
الزورق	3	12	2	0

كان	3	12	2	1
في	3	12	2	1
ساموس	3	12	2	1
جانب	3	12	2	1
من	3	12	2	1
الجزيرة	3	12	2	1
مهجور	3	12	2	1
،	3	12	2	1

بعيد	3	12	2	1
عما	3	12	2	1
حوله	3	12	2	1
من	3	12	2	1
المعمور	5	12	2	1
،	3	12	2	1

وكانت	3	12	2	1
فيه	3	12	2	1
كتلة	3	12	2	1
من	3	12	2	1
الصخر	3	12	2	1
هائلة	3	12	2	1
،	3	12	2	1

منحنية	3	12	2	1
على	3	12	2	1
البحر	3	12	2	1
مائلة	3	12	2	1
،	3	12	2	1

وهذه	3	12	2	1
الكتلة	3	12	2	1
فيها	3	12	2	1
غار	3	12	2	1
،	3	12	2	1

سحيق	4	12	2	1
القرار	5	12	2	1
،	3	12	2	1

وكان	3	12	2	1
الأهالي	3	12	2	1
يسيئون	3	12	2	1
به	3	12	2	1
الظنون	4	12	2	1
،	3	12	2	1

ويخلقون	3	12	2	1
في	3	12	2	1
أمره	3	12	2	1
ما	3	12	2	1
يخلقون	3	12	2	1
،	3	12	2	1

ففريق	3	12	2	1
يزعم	4	12	2	1
أنه	3	12	2	1
مكامن	5	12	2	1
الأشقياء	3	12	2	1
،	3	12	2	1

أشقياء	3	12	2	1
الماء	3	12	2	1
،	3	12	2	1

وفريق	3	12	2	1
يحسبه	3	12	2	1
مبيتا	3	12	2	1
لسبع	3	12	2	1
جهنمي	3	12	2	1
من	3	12	2	1
سباع	3	12	2	1
السماء	3	12	2	1
،	3	12	2	1

وعلى	3	12	2	1
كل	3	12	2	1
حال	3	12	2	1
فقد	3	12	2	1
طال	3	12	2	1
ما	3	12	2	1
تهيبوه	4	12	2	1
،	3	12	2	1

وحرمتهم	3	12	2	1
الأوهام	3	12	2	1
أن	3	12	2	1
يقربوه	3	12	2	1
.	3	12	2	1

ففي	3	12	2	2
ذات	4	12	2	2
يوم	3	12	2	2
أقبل	4	12	2	2
زورق	3	12	2	2
فجرا	3	12	2	2
من	3	12	2	2
طراز	4	12	2	2
زوارق	3	12	2	2
الإمارة	3	12	2	2
،	3	12	2	2

أو	3	12	2	2
هو	3	12	2	2
واحد	3	12	2	2
منها	3	12	2	2
وعليه	3	12	2	2
كما	3	12	2	2
عليها	3	12	2	2
الشارة	3	12	2	2
؛	3	12	2	2

فرسا	4	12	2	2
هنالك	3	12	2	2
متواريا	5	12	2	2
في	3	12	2	2
الحجارة	3	12	2	2
،	3	12	2	2

ثم	3	12	2	2
صدرت	4	12	2	2
منه	3	12	2	2
بالبوق	3	12	2	2
إشارة	3	12	2	2
.	3	12	2	2

فأشرف	3	12	2	3
إنسان	3	12	2	3
من	3	12	2	3
الغار	3	12	2	3
ينظر	3	12	2	3
،	3	12	2	3

فخاطبه	3	12	2	3
رجل	3	12	2	3
من	3	12	2	3
الزورق	3	12	2	3
قائلا	3	12	2	3
:	3	12	2	3
خذ	3	12	2	3
ثوبك	3	12	2	3
يا	3	12	2	3
بيروس	3	12	2	3
فالبسه	3	12	2	3
كما	3	12	2	3
لبسنا	3	12	2	3
نحن	3	12	2	3
ثيابنا	3	12	2	3
،	3	12	2	3

ثم	3	12	2	3
إنه	3	12	2	3
شد	3	12	2	3
الثوب	3	12	2	3
بحبل	3	12	2	3
أرسل	3	12	2	3
من	3	12	2	3
الغار	3	12	2	3
فرفعه	3	12	2	3
بيروس	3	12	2	3
إليه	3	12	2	3
،	3	12	2	3

ولم	3	12	2	3
يكن	3	12	2	3
إلا	3	12	2	3
كلمح	3	12	2	3
البصر	4	12	2	3
،	3	12	2	3

حتى	3	12	2	3
ترك	3	12	2	3
بيته	3	12	2	3
وانحدر	3	12	2	3
بكل	3	12	2	3
سرعة	3	12	2	3
وحذر	4	12	2	3
،	3	12	2	3

كما	3	12	2	3
تنزل	3	12	2	3
القردة	3	12	2	3
من	3	12	2	3
أعالي	3	12	2	3
الشجر	3	12	2	3
،	3	12	2	3

فتلقاه	4	12	2	3
أصحابه	3	12	2	3
وفسحوا	3	12	2	3
له	3	12	2	3
فركب	3	12	2	3
فجلس	3	12	2	3
ثم	3	12	2	3
حول	3	12	2	3
الجميع	3	12	2	3
المجاذيف	3	12	2	3
إلى	3	12	2	3
الطريق	3	12	2	3
التي	3	12	2	3
رسموا	3	12	2	3
للزورق	3	12	2	3
أن	3	12	2	3
يسير	3	12	2	3
فيها	3	12	2	3
؛	3	12	2	3

فاندفع	3	12	2	3
بهم	3	12	2	3
ينساب	4	12	2	3
،	3	12	2	3

في	3	12	2	3
بحر	3	12	2	3
راقد	3	12	2	3
العباب	5	12	2	3
،	3	12	2	3

مأمون	4	12	2	3
المركب	3	12	2	3
على	3	12	2	3
الركاب	3	12	2	3
،	3	12	2	3

وكانوا	3	12	2	3
سبعة	3	12	2	3
رجالا	3	12	2	3
،	3	12	2	3

عراضا	3	12	2	3
طوالا	3	12	2	3
،	3	12	2	3

بهما	3	12	2	3
أبطالا	3	12	2	3
كلهم	3	12	2	3
قد	3	12	2	3
غير	3	12	2	3
شعاره	4	12	2	3
،	3	12	2	3

ولبس	3	12	2	3
للحالة	3	12	2	3
حليتها	4	12	2	3
المستعارة	3	12	2	3
،	3	12	2	3

حتى	3	12	2	3
صار	3	12	2	3
رئيسهم	3	12	2	3
يقول	3	12	2	3
هذا	3	12	2	3
من	3	12	2	3
زوارق	3	12	2	3
الملك	3	12	2	3
وهؤلاء	3	12	2	3
من	3	12	2	3
البحارة	3	12	2	3
.	3	12	2	3

فلما	3	12	2	4
جد	3	12	2	4
بهم	3	12	2	4
المضي	4	12	2	4
مع	3	12	2	4
الماء	3	12	2	4
،	3	12	2	4

واحتجب	5	12	2	4
بهم	3	12	2	4
الزورق	3	12	2	4
إلا	3	12	2	4
عن	3	12	2	4
العين	3	12	2	4
التي	3	12	2	4
في	3	12	2	4
السماء	3	12	2	4
.	3	12	2	4

قال	3	12	2	4
أحدهم	3	12	2	4
:	3	12	2	4
ألا	3	12	2	4
تعلمون	3	12	2	4
يا	3	12	2	4
إخوان	3	12	2	4
،	3	12	2	4

ما	3	12	2	4
يجري	3	12	2	4
الآن	4	12	2	4
،	3	12	2	4

في	3	12	2	4
مياه	3	12	2	4
اليونان	3	12	2	4
؟	3	12	2	4

قالوا	3	12	2	5
:	3	12	2	5
بلى	3	12	2	5
،	3	12	2	5

فخبرنا	3	12	2	5
أنت	3	12	2	5
بالخبر	3	12	2	5
،	3	12	2	5

ولا	3	12	2	5
تطل	3	12	2	5
كعادتك	3	12	2	5
،	3	12	2	5

فليس	3	12	2	5
ذا	4	12	2	5
وقت	3	12	2	5
الهذي	5	12	2	5
والهذر	5	12	2	5
،	3	12	2	5

ولا	3	12	2	5
مقام	4	12	2	5
الحكايات	3	12	2	5
والسير	3	12	2	5
التي	3	12	2	5
تصيرها	4	12	2	5
مملوءة	3	12	2	5
بكثرة	3	12	2	5
الأمثال	3	12	2	5
والعبر	3	12	2	5
.	3	12	2	5

قال	3	12	2	6
:	3	12	2	6
علمت	3	12	2	6
يا	3	12	2	6
إخوان	3	12	2	6
،	3	12	2	6

واللبيب	4	12	2	6
يعلم	3	12	2	6
،	3	12	2	6

ومن	3	12	2	6
لا	3	12	2	6
يستفهم	3	12	2	6
لا	3	12	2	6
يفهم	3	12	2	6
،	3	12	2	6

أن	3	12	2	6
بوليقراط	3	12	2	6
ذاك	3	12	2	6
الطاغية	5	12	2	6
،	3	12	2	6

السياسي	4	12	2	6
الداهية	4	12	2	6
،	3	12	2	6

يعمل	3	12	2	6
الآن	4	12	2	6
عملا	3	12	2	6
يحتذي	5	12	2	6
فيه	3	12	2	6
مثال	3	12	2	6
كثيرين	3	12	2	6
من	3	12	2	6
ملوك	3	12	2	6
اليونان	3	12	2	6
الغابرين	5	12	2	6
،	3	12	2	6

الذين	3	12	2	6
خالفوا	3	12	2	6
الشرف	3	12	2	6
والإباء	4	12	2	6
،	3	12	2	6

وحالفوا	4	12	2	6
لصوص	3	12	2	6
الماء	3	12	2	6
،	3	12	2	6

فاستراحوا	3	12	2	6
وأراحوا	3	12	2	6
الرعية	4	12	2	6
من	3	12	2	6
أذى	3	12	2	6
هؤلاء	3	12	2	6
الأشقياء	3	12	2	6
،	3	12	2	6

وإنها	3	12	2	6
وأيم	5	12	2	6
الحق	5	12	2	6
لمقدرة	5	12	2	6
من	3	12	2	6
بوليقراط	3	12	2	6
القادر	3	12	2	6
،	3	12	2	6

وآية	3	12	2	6
من	3	12	2	6
آيات	3	12	2	6
دهائه	3	12	2	6
النادر	3	12	2	6
،	3	12	2	6

بل	3	12	2	6
ما	3	12	2	6
بال	5	12	2	6
سائر	4	12	2	6
الملوك	3	12	2	6
،	3	12	2	6

لا	3	12	2	6
يسلكون	3	12	2	6
مثل	3	12	2	6
هذا	3	12	2	6
السلوك	3	12	2	6
،	3	12	2	6

فيحتالون	3	12	2	6
ليتخذوا	3	12	2	6
لصوص	3	12	2	6
البحر	3	12	2	6
قوة	3	12	2	6
،	3	12	2	6

مأمولة	4	12	2	6
النفع	3	12	2	6
بعد	3	12	2	6
الضر	5	12	2	6
مرجوة	4	12	2	6
.	3	12	2	6

قال	3	12	2	7
البحارة	3	12	2	7
:	3	12	2	7
ما	3	12	2	7
لنا	3	12	2	7
يا	3	12	2	7
كلكاس	3	12	2	7
ولتواريخ	3	12	2	7
الأولين	3	12	2	7
والآخرين	3	12	2	7
،	3	12	2	7

وانتقاد	4	12	2	7
أفعال	3	12	2	7
الملوك	3	12	2	7
الحاضرين	3	12	2	7
منهم	3	12	2	7
والغابرين	5	12	2	7
،	3	12	2	7

ألم	3	12	2	7
ندعك	3	12	2	7
لتوجز	3	12	2	7
وتبين	3	12	2	7
؟	3	12	2	7

قال	3	12	2	8
:	3	12	2	8
إذن	3	12	2	8
،	3	12	2	8

فخذوا	3	12	2	8
الخبر	3	12	2	8
،	3	12	2	8

واسمعوا	3	12	2	8
القول	3	12	2	8
المختصر	4	12	2	8
،	3	12	2	8

إن	3	12	2	8
بوليقراط	3	12	2	8
يعمل	3	12	2	8
الآن	4	12	2	8
،	3	12	2	8

عملا	3	12	2	8
من	3	12	2	8
الحكمة	3	12	2	8
بمكان	3	12	2	8
،	3	12	2	8

سوف	3	12	2	8
يكون	3	12	2	8
له	3	12	2	8
شأن	3	12	2	8
،	3	12	2	8

ويبقى	3	12	2	8
ذكره	3	12	2	8
على	3	12	2	8
ممر	3	12	2	8
الأزمان	3	12	2	8
.	3	12	2	8

قالوا	3	12	2	9
:	3	12	2	9
وماذا	3	12	2	9
تراه	3	12	2	9
يعمل	3	12	2	9
؟	3	12	2	9

فهذا	3	12	2	9
الذي	3	12	2	9
نريد	3	12	2	9
أن	3	12	2	9
نعرفه	3	12	2	9
ولا	3	12	2	9
نريد	3	12	2	9
أن	3	12	2	9
نعرف	3	12	2	9
غيره	3	12	2	9
.	3	12	2	9

قال	3	12	2	10
كلكاس	3	12	2	10
وقد	3	12	2	10
أغضبه	3	12	2	10
مقاطعة	3	12	2	10
أصحابه	3	12	2	10
:	3	12	2	10
إن	3	12	2	10
كان	3	12	2	10
ولا	3	12	2	10
بد	4	12	2	10
من	3	12	2	10
الاختصار	3	12	2	10
،	3	12	2	10

المذهب	5	12	2	10
لطلاوة	5	12	2	10
الأخبار	3	12	2	10
،	3	12	2	10

فإني	3	12	2	10
أنقل	3	12	2	10
إليكم	3	12	2	10
الخبر	3	12	2	10
على	3	12	2	10
علاته	5	12	2	10
،	3	12	2	10

وأدع	5	12	2	10
لعقولكم	3	12	2	10
السخيفة	3	12	2	10
على	3	12	2	10
مفصلاته	5	12	2	10
،	3	12	2	10

سمعت	3	12	2	10
من	3	12	2	10
صاحب	3	12	2	10
أثق	3	12	2	10
به	3	12	2	10
،	3	12	2	10

ولا	3	12	2	10
شك	3	12	2	10
في	3	12	2	10
عقله	3	12	2	10
وأدبه	5	12	2	10
،	3	12	2	10

أن	3	12	2	10
مياه	3	12	2	10
اليونان	3	12	2	10
،	3	12	2	10

يجري	3	12	2	10
فيها	3	12	2	10
أمور	3	12	2	10
الآن	4	12	2	10
،	3	12	2	10

لا	3	12	2	10
يعلم	3	12	2	10
بها	3	12	2	10
إلا	3	12	2	10
الملك	3	12	2	10
وزعيم	3	12	2	10
الأشقياء	3	12	2	10
أورستان	3	12	2	10
.	3	12	2	10

قال	3	12	2	11
البحارة	3	12	2	11
:	3	12	2	11
أهذا	3	12	2	11
كل	3	12	2	11
الخبر	3	12	2	11
يا	3	12	2	11
كلكاس	3	12	2	11
؟	3	12	2	11

–	3	12	2	12
نعم	3	12	2	12
،	3	12	2	12

وإنه	3	12	2	12
لو	3	12	2	12
تعلمون	3	12	2	12
لعظيم	3	12	2	12
،	3	12	2	12

ولكني	3	12	2	12
عهدتكم	4	12	2	12
منذ	3	12	2	12
صحبتكم	3	12	2	12
تحتقرون	3	12	2	12
الأمر	3	12	2	12
الجليل	3	12	2	12
،	3	12	2	12

وتسخرون	3	12	2	12
من	3	12	2	12
كل	3	12	2	12
قال	3	12	2	12
وقيل	3	12	2	12
،	3	12	2	12

وهذا	3	12	2	12
لعمري	3	12	2	12
منتهى	4	12	2	12
السفه	4	12	2	12
.	3	12	2	12

–	3	12	2	13
وأية	3	12	2	13
فلسفة	4	12	2	13
تريد	3	12	2	13
أيها	3	12	2	13
المهووس	5	12	2	13
أن	3	12	2	13
نستنبط	4	12	2	13
من	3	12	2	13
روايتك	3	12	2	13
التي	3	12	2	13
لا	3	12	2	13
تقبل	3	12	2	13
الزيادة	3	12	2	13
،	3	12	2	13

ولا	3	12	2	13
تشير	4	12	2	13
إلى	4	12	2	13
وقوع	3	12	2	13
حادثة	3	12	2	13
فوق	3	12	2	13
العادة	3	12	2	13
.	3	12	2	13

قال	3	12	2	14
وما	3	12	2	14
يدريكم	3	12	2	14
يا	3	12	2	14
أغبى	3	12	2	14
الناس	3	12	2	14
،	3	12	2	14

أن	3	12	2	14
يكون	3	12	2	14
لفعل	3	12	2	14
الملك	3	12	2	14
هذا	3	12	2	14
مساس	5	12	2	14
،	3	12	2	14

بنا	3	12	2	14
أو	3	12	2	14
بعروس	3	12	2	14
اليونان	3	12	2	14
لادياس	3	12	2	14
.	3	12	2	14

فقال	3	12	2	15
بيروس	3	12	2	15
:	3	12	2	15
أما	3	12	2	15
بنا	3	12	2	15
فلا	3	12	2	15
؛	3	12	2	15

لأنني	3	12	2	15
أعلم	3	12	2	15
علم	3	12	2	15
اليقين	4	12	2	15
،	3	12	2	15

أن	3	12	2	15
الملك	3	12	2	15
أمسك	3	12	2	15
عن	3	12	2	15
مطاردتي	3	12	2	15
من	3	12	2	15
نحو	4	12	2	15
ثلاث	3	12	2	15
سنين	3	12	2	15
،	3	12	2	15

أي	4	12	2	15
بعد	3	12	2	15
أن	3	12	2	15
اضطرني	3	12	2	15
إلى	3	12	2	15
الاحتفاء	4	12	2	15
،	3	12	2	15

وصيرني	4	12	2	15
في	3	12	2	15
زعم	4	12	2	15
ميت	3	12	2	15
الأحياء	3	12	2	15
،	3	12	2	15

العاجز	3	12	2	15
عن	3	12	2	15
كل	3	12	2	15
عداء	4	12	2	15
،	3	12	2	15

وأما	3	12	2	15
كون	4	12	2	15
الحادثة	3	12	2	15
قد	3	12	2	15
تكون	3	12	2	15
واقعة	4	12	2	15
من	5	12	2	15
أجل	5	12	2	15
لادياس	3	12	2	15
،	3	12	2	15

فهذا	3	12	2	15
يكذبه	3	12	2	15
كتاب	3	12	2	15
عنها	3	12	2	15
،	3	12	2	15

حديث	3	12	2	15
العهد	4	12	2	15
بخط	3	12	2	15
أقرب	3	12	2	15
الناس	3	12	2	15
إليها	3	12	2	15
.	3	12	2	15

وبينما	3	12	2	16
القوم	3	12	2	16
في	3	12	2	16
هذا	3	12	2	16
الذي	3	12	2	16
نصفهم	3	12	2	16
عليه	3	12	2	16
يسخرون	3	12	2	16
من	3	12	2	16
كلكاس	3	12	2	16
،	3	12	2	16

وكلكاس	3	12	2	16
يسخر	3	12	2	16
منهم	3	12	2	16
إذا	4	12	2	16
بفلك	4	12	2	16
أربعة	3	12	2	16
،	3	12	2	16

خفاقة	4	12	2	16
الأشرعة	3	12	2	16
،	3	12	2	16

قد	3	12	2	16
ملكت	3	12	2	16
جهات	3	12	2	16
الزورق	3	12	2	16
،	3	12	2	16

حتى	3	12	2	16
كاد	4	12	2	16
من	3	12	2	16
شدة	3	12	2	16
ضغطها	3	12	2	16
يغرق	3	12	2	16
،	3	12	2	16

ثم	3	12	2	16
وقفت	3	12	2	16
وأطل	3	12	2	16
من	3	12	2	16
أحدها	3	12	2	16
رجل	3	12	2	16
فصاح	3	12	2	16
يقول	3	12	2	16
:	3	12	2	16
ومن	3	12	2	16
القوم	3	12	2	16
،	3	12	2	16

ومن	3	12	2	16
أين	3	12	2	16
وإلى	3	12	2	16
أين	3	12	2	16
؟	3	12	2	16

فوقع	3	12	2	17
البحارة	3	12	2	17
من	3	12	2	17
أمرهم	3	12	2	17
في	3	12	2	17
معيص	5	12	2	17
،	3	12	2	17

ولم	3	12	2	17
يجدوا	3	12	2	17
لأنفسهم	3	12	2	17
من	3	12	2	17
الغرق	3	12	2	17
من	3	12	2	17
محيص	5	12	2	17
إلا	3	12	2	17
كلكاس	3	12	2	17
،	3	12	2	17

فإنه	3	12	2	17
لم	3	12	2	17
يمهل	3	12	2	17
الرجل	3	12	2	17
ريثما	4	12	2	17
يستتم	5	12	2	17
،	3	12	2	17

بل	3	12	2	17
وثب	3	12	2	17
من	3	12	2	17
مكانه	3	12	2	17
وقال	3	12	2	17
:	3	12	2	17
نحن	3	12	2	17
بحارة	3	12	2	17
الملك	3	12	2	17
أيها	3	12	2	17
الرجل	3	12	2	17
،	3	12	2	17

ولولا	3	12	2	17
أنك	3	12	2	17
تغالط	5	12	2	17
عقلك	3	12	2	17
لكان	3	12	2	17
الزي	3	12	2	17
وحده	4	12	2	17
ذلك	3	12	2	17
،	3	12	2	17

والآن	4	12	2	17
فمن	3	12	2	17
أنت	3	12	2	17
حتى	3	12	2	17
تسيء	3	12	2	17
الأدب	5	12	2	17
على	3	12	2	17
هذه	3	12	2	17
الشارة	3	12	2	17
،	3	12	2	17

وتهاجم	3	12	2	17
الزورق	3	12	2	17
وتستبيح	3	12	2	17
حصاره	3	12	2	17
،	3	12	2	17

كأنك	3	12	2	17
لا	3	12	2	17
ترجو	3	12	2	17
وقارا	3	12	2	17
،	3	12	2	17

لزوارق	3	12	2	17
الإمارة	3	12	2	17
،	3	12	2	17

وحتى	3	12	2	17
تقف	3	12	2	17
لبحارة	3	12	2	17
الملك	3	12	2	17
في	3	12	2	17
الطريق	3	12	2	17
،	3	12	2	17

وهم	3	12	2	17
في	3	12	2	17
الخدمة	3	12	2	17
الشريفة	3	12	2	17
التي	3	12	2	17
لا	3	12	2	17
يليق	3	12	2	17
أن	3	12	2	17
يعتريهم	5	12	2	17
فيها	3	12	2	17
تعويق	4	12	2	17
؛	3	12	2	17

أليس	3	12	2	17
هذا	4	12	2	17
انتهاكا	4	12	2	17
لحرمة	3	12	2	17
الملك	3	12	2	17
وعقوقا	3	12	2	17
،	3	12	2	17

وخروجا	3	12	2	17
من	3	12	2	17
واجب	3	12	2	17
الطاعة	3	12	2	17
ومروقا	5	12	2	17
،	3	12	2	17

ألا	3	12	2	17
تقضي	3	12	2	17
القوانين	3	12	2	17
بالقتل	3	12	2	17
،	3	12	2	17

على	3	12	2	17
مرتكب	4	12	2	17
مثل	3	12	2	17
هذا	3	12	2	17
الفعل	3	12	2	17
،	3	12	2	17

فيا	3	12	2	17
قوم	3	12	2	17
ما	3	12	2	17
أسماؤكم	3	12	2	17
،	3	12	2	17

وإلى	3	12	2	17
من	3	12	2	17
انتماؤكم	3	12	2	17
،	3	12	2	17

حتى	3	12	2	17
نرفع	3	12	2	17
ضدكم	3	12	2	17
الشكوى	3	12	2	17
،	3	12	2	17

ونقيم	3	12	2	17
عليكم	3	12	2	17
—	3	12	2	17
حال	3	12	2	17
وصولنا	3	12	2	17
—	3	12	2	17
الدعوى	4	12	2	17
؟	3	12	2	17

وكان	3	12	2	18
أصحاب	3	12	2	18
كلكاس	3	12	2	18
حوله	3	12	2	18
لسانا	3	12	2	18
واحدا	3	12	2	18
يدعوه	3	12	2	18
ليختصر	3	12	2	18
في	3	12	2	18
قوله	3	12	2	18
وهو	3	12	2	18
لا	3	12	2	18
يريد	3	12	2	18
الإجابة	3	12	2	18
،	3	12	2	18

ولا	3	12	2	18
يزيد	3	12	2	18
إلا	3	12	2	18
إهذارا	5	12	2	18
في	3	12	2	18
الخطابة	3	12	2	18
،	3	12	2	18

حتى	3	12	2	18
قام	3	12	2	18
في	3	12	2	18
اعتقاد	3	12	2	18
المهاجمين	3	12	2	18
،	3	12	2	18

أن	3	12	2	18
رجال	3	12	2	18
الزورق	3	12	2	18
حقيقة	3	12	2	18
من	3	12	2	18
البحارة	3	12	2	18
التابعين	3	12	2	18
فحولوا	3	12	2	18
عنهم	3	12	2	18
المراكب	3	12	2	18
للحين	3	12	2	18
،	3	12	2	18

ومضوا	4	12	2	18
لسبيلهم	3	12	2	18
تاركين	3	12	2	18
كلكاس	3	12	2	18
يهذي	5	12	2	18
وحده	4	12	2	18
كالخاطب	4	12	2	18
في	3	12	2	18
الناس	3	12	2	18
ولا	3	12	2	18
ناس	3	12	2	18
،	3	12	2	18

حتى	3	12	2	18
أسكته	3	12	2	18
أصحابه	3	12	2	18
فسكت	3	12	2	18
ثم	3	12	2	18
التفت	4	12	2	18
فقال	3	12	2	18
:	3	12	2	18
إن	3	12	2	18
مع	3	12	2	18
العي	5	12	2	18
لغبنا	3	12	2	18
،	3	12	2	18

وإن	3	12	2	18
من	3	12	2	18
السكوت	3	12	2	18
لجبنا	5	12	2	18
،	3	12	2	18

أعلمتم	3	12	2	18
بعد	5	12	2	18
مكاني	3	12	2	18
،	3	12	2	18

أرأيتم	3	12	2	18
كيف	3	12	2	18
نفعتكم	3	12	2	18
فلسفتي	4	12	2	18
وأغنى	3	12	2	18
عنكم	3	12	2	18
بياني	3	12	2	18
!	3	12	2	18

قالوا	3	12	2	19
:	3	12	2	19
وهل	3	12	2	19
جهلنا	4	12	2	19
مقدرتك	5	12	2	19
وإمكانك	3	12	2	19
،	3	12	2	19

حتى	3	12	2	19
تعرفنا	3	12	2	19
يا	3	12	2	19
كلكاس	3	12	2	19
مكانك	3	12	2	19
؟	3	12	2	19

إنك	3	12	2	19
لأعظمنا	3	12	2	19
إقداما	4	12	2	19
وبسالة	4	12	2	19
،	3	12	2	19

وأفصحنا	3	12	2	19
منطقا	4	12	2	19
ومقالة	5	12	2	19
،	3	12	2	19

وأصلحنا	3	12	2	19
لبوسا	5	12	2	19
لكل	3	12	2	19
حالة	3	12	2	19
،	3	12	2	19

أليس	3	12	2	19
هذا	3	12	2	19
الزي	3	12	2	19
نفع	3	12	2	19
من	3	12	2	19
مواليد	3	12	2	19
رأيك	3	12	2	19
المتبع	3	12	2	19
،	3	12	2	19

وتدبير	3	12	2	19
فكرك	3	12	2	19
الذي	3	12	2	19
يسع	3	12	2	19
من	3	12	2	19
الحيل	3	12	2	19
ما	3	12	2	19
يسع	3	12	2	19
؟	3	12	2	19

ثم	3	12	2	20
إن	3	12	2	20
الزورق	3	12	2	20
استمر	3	12	2	20
سائرا	4	12	2	20
دائبا	5	12	2	20
على	3	12	2	20
بغيته	4	12	2	20
،	3	12	2	20

رائدا	4	12	2	20
حتى	3	12	2	20
ذهب	3	12	2	20
معظم	3	12	2	20
النهار	3	12	2	20
،	3	12	2	20

وتحفزت	4	12	2	20
الشمس	3	12	2	20
لتحتجب	5	12	2	20
عن	3	12	2	20
الأبصار	3	12	2	20
،	3	12	2	20

فالتفت	4	12	2	20
بيروس	3	12	2	20
عندئذ	4	12	2	20
إلى	3	12	2	20
أصحابه	3	12	2	20
،	3	12	2	20

وقال	3	12	2	20
:	3	12	2	20
لم	3	12	2	20
يبق	3	12	2	20
يا	3	12	2	20
إخوان	3	12	2	20
إلا	3	12	2	20
أن	3	12	2	20
ننحدر	3	12	2	20
جهة	3	12	2	20
الشاطئ	3	12	2	20
فنسير	3	12	2	20
بحيث	3	12	2	20
نحاذيه	4	12	2	20
.	3	12	2	20

قالوا	3	12	2	21
:	3	12	2	21
أوتدري	3	12	2	21
أننا	3	12	2	21
دنونا	3	12	2	21
بعد	5	12	2	21
؟	3	12	2	21

قال	3	12	2	22
:	3	12	2	22
نعم	3	12	2	22
؟	3	12	2	22

قالوا	3	12	2	23
:	3	12	2	23
إذن	3	12	2	23
،	3	12	2	23

فإنا	3	12	2	23
فاعلون	4	12	2	23
!	3	12	2	23

ثم	3	12	2	24
وجهوا	4	12	2	24
السواعد	3	12	2	24
بالمجاذيف	3	12	2	24
جهة	3	12	2	24
البر	3	12	2	24
وظلوا	3	12	2	24
يتقدمون	3	12	2	24
،	3	12	2	24

وبيروس	3	12	2	24
يرشدهم	3	12	2	24
أين	3	12	2	24
يتوجهون	3	12	2	24
،	3	12	2	24

وقد	3	12	2	24
غلب	3	12	2	24
الغرام	3	12	2	24
الفتى	3	12	2	24
على	3	12	2	24
أمره	3	12	2	24
،	3	12	2	24

وحل	3	12	2	24
الإلمام	5	12	2	24
عقدة	4	12	2	24
صبره	3	12	2	24
،	3	12	2	24

فأجرى	3	12	2	24
من	3	12	2	24
الدمع	3	12	2	24
ما	3	12	2	24
لم	3	12	2	24
يزد	3	12	2	24
