,Word,Label,Book,Chapter,Line
119730,بمضغها,4,13,7.0,3
119731,كتشديقه,5,13,7.0,3
119732,بمضغ,3,13,7.0,3
119733,كلماته,3,13,7.0,3
119735,ما,3,13,7.0,3
119736,قولك,3,13,7.0,3
119737,في,3,13,7.0,3
119738,السمو,3,13,7.0,3
119739,الفني,4,13,7.0,3
119741,يا,3,13,7.0,3
119742,عزيزي,3,13,7.0,3
119745,وأجابه,3,13,7.0,4
119746,عزيزه,3,13,7.0,4
119747,قائلا,3,13,7.0,4
119749,لا,3,13,7.0,4
119750,يستقيم,4,13,7.0,4
119751,السمو,3,13,7.0,4
119752,الفني,4,13,7.0,4
119753,في,3,13,7.0,4
119754,خمائله,5,13,7.0,4
119755,الفينانة,5,13,7.0,4
119756,إلا,3,13,7.0,4
119757,إذا,3,13,7.0,4
119758,كان,3,13,7.0,4
119759,نتيجة,3,13,7.0,4
119760,إيجابية,4,13,7.0,4
119761,مشرقة,3,13,7.0,4
119762,الجانب,3,13,7.0,4
119763,التصويري,4,13,7.0,4
119764,تمتاز,3,13,7.0,4
119765,بروح,3,13,7.0,4
119766,التعمق,4,13,7.0,4
119768,بعيدة,3,13,7.0,4
119769,عن,3,13,7.0,4
119770,طابع,3,13,7.0,4
119771,السطحية,3,13,7.0,4
119772,ولا,5,13,7.0,4
119773,سيما,5,13,7.0,4
119774,إذا,3,13,7.0,4
119775,كان,3,13,7.0,4
119776,الصدق,3,13,7.0,4
119777,العاطفي,3,13,7.0,4
119778,أبرز,3,13,7.0,4
119779,معانيه,3,13,7.0,4
119781,والطابع,4,13,7.0,4
119782,النفسي,4,13,7.0,4
119783,هو,3,13,7.0,4
119784,مقياس,3,13,7.0,4
119785,الجمال,3,13,7.0,4
119786,في,3,13,7.0,4
119787,فلسفته,4,13,7.0,4
119788,الماورائية,5,13,7.0,4
119790,أما,3,13,7.0,4
119791,التجلي,4,13,7.0,4
119792,اللامع,3,13,7.0,4
119793,الذي,3,13,7.0,4
119794,تبدو,4,13,7.0,4
119795,طقوسه,4,13,7.0,4
119796,البراقة,3,13,7.0,4
119797,جلية,4,13,7.0,4
119798,في,3,13,7.0,4
119799,معبد,3,13,7.0,4
119800,الجمال,3,13,7.0,4
119801,لا,3,13,7.0,4
119802,تستقيم,4,13,7.0,4
119803,قدسيته,3,13,7.0,4
119804,إلا,3,13,7.0,4
119805,إذا,3,13,7.0,4
119806,ما,3,13,7.0,4
119807,اتصل,4,13,7.0,4
119808,طرفه,4,13,7.0,4
119809,بالذوق,3,13,7.0,4
119810,الذاتي,4,13,7.0,4
119812,وإن,3,13,7.0,4
119813,كان,3,13,7.0,4
119814,هذا,3,13,7.0,4
119815,الأخير,3,13,7.0,4
119816,إكلاسيكية,3,13,7.0,4
119817,حديثة,3,13,7.0,4
119818,من,3,13,7.0,4
119819,أبرز,3,13,7.0,4
119820,معاني,3,13,7.0,4
119822,الرصيد,3,13,7.0,4
119823,الفني,4,13,7.0,4
119825,الذي,3,13,7.0,4
119826,يعد,3,13,7.0,4
119827,اليوم,3,13,7.0,4
119828,من,3,13,7.0,4
119829,أخصب,3,13,7.0,4
119830,عناصر,4,13,7.0,4
119831,الأدب,3,13,7.0,4
119832,الحديث,3,13,7.0,4
119833,وخصائصه,4,13,7.0,4
119834,الأصلية,3,13,7.0,4
119836,ورفع,3,13,7.0,5
119837,الثاني,3,13,7.0,5
119838,طرف,4,13,7.0,5
119839,جبته,5,13,7.0,5
119840,واستوى,4,13,7.0,5
119841,في,3,13,7.0,5
119842,مقعده,3,13,7.0,5
119843,وقال,3,13,7.0,5
119845,هذا,3,13,7.0,5
119846,حق,3,13,7.0,5
119847,يا,3,13,7.0,5
119848,عزيزي,3,13,7.0,5
119849,ولكن,3,13,7.0,5
119850,الرومنتيكية,3,13,7.0,5
119851,التي,3,13,7.0,5
119852,تتجلى,4,13,7.0,5
119853,بوضوح,3,13,7.0,5
119854,في,3,13,7.0,5
119855,نفثات,5,13,7.0,5
119856,بعض,3,13,7.0,5
119857,كتابنا,3,13,7.0,5
119858,يبدو,4,13,7.0,5
119859,لي,3,13,7.0,5
119860,أن,3,13,7.0,5
119861,الجانب,4,13,7.0,5
119862,الرمزي,4,13,7.0,5
119863,فيها,3,13,7.0,5
119864,ينقصه,3,13,7.0,5
119865,محراب,4,13,7.0,5
119866,الفن,3,13,7.0,5
119867,ليتبرز,5,13,7.0,5
119868,في,3,13,7.0,5
119869,إطار,3,13,7.0,5
119870,روحي,4,13,7.0,5
119871,أبدعته,3,13,7.0,5
119872,ريشة,3,13,7.0,5
119873,الفنان,3,13,7.0,5
119874,المطبوع,3,13,7.0,5
119876,هذا,3,13,7.0,5
119877,وحده,4,13,7.0,5
119878,هو,3,13,7.0,5
119879,جانب,3,13,7.0,5
119880,التعمق,4,13,7.0,5
119881,في,3,13,7.0,5
119882,البحث,3,13,7.0,5
119883,إذا,3,13,7.0,5
119884,ما,3,13,7.0,5
119885,أردنا,3,13,7.0,5
119886,أن,3,13,7.0,5
119887,تستقيم,4,13,7.0,5
119888,لنا,3,13,7.0,5
119889,ذاتية,4,13,7.0,5
119890,الهيكل,3,13,7.0,5
119891,وتنسجم,4,13,7.0,5
119892,لنا,3,13,7.0,5
119893,ألوان,3,13,7.0,5
119894,الرسم,3,13,7.0,5
119896,ويخضع,3,13,7.0,5
119897,لنا,3,13,7.0,5
119898,التعمق,4,13,7.0,5
119899,الفكري,4,13,7.0,5
119900,في,3,13,7.0,5
119901,معانيه,3,13,7.0,5
119902,البارزة,3,13,7.0,5
119903,حيث,3,13,7.0,5
119904,تشع,3,13,7.0,5
119905,أحلامه,3,13,7.0,5
119906,الذهبية,3,13,7.0,5
119907,في,3,13,7.0,5
119908,منعرجات,5,13,7.0,5
119909,أنغامه,3,13,7.0,5
119910,الموسيقية,3,13,7.0,5
119911,فيبدو,4,13,7.0,5
119912,في,3,13,7.0,5
119913,إشراقة,3,13,7.0,5
119914,الفجر,3,13,7.0,5
119915,وقد,3,13,7.0,5
119916,تخلص,3,13,7.0,5
119917,من,3,13,7.0,5
119918,الجفاف,4,13,7.0,5
119919,الفكري,4,13,7.0,5
119920,وتحلى,3,13,7.0,5
119921,بطابع,3,13,7.0,5
119922,السمو,3,13,7.0,5
119923,والمعنى,3,13,7.0,5
119924,الندي,4,13,7.0,5
119925,في,3,13,7.0,5
119926,أعماق,3,13,7.0,5
119927,التجربة,3,13,7.0,5
119928,الشعورية,4,13,7.0,5
119931,فأنا,3,13,7.0,6
119932,أوافقك,3,13,7.0,6
119933,إلى,3,13,7.0,6
119934,حد,3,13,7.0,6
119935,يا,3,13,7.0,6
119936,أستاذ,3,13,7.0,6
119937,ولكن,3,13,7.0,6
119938,لا,3,13,7.0,6
119939,تنس,3,13,7.0,6
119940,أن,3,13,7.0,6
119941,الأصالة,4,13,7.0,6
119942,في,3,13,7.0,6
119943,الإشعاع,4,13,7.0,6
119944,الذوقي,4,13,7.0,6
119945,فرع,3,13,7.0,6
119946,من,3,13,7.0,6
119947,اللاشعورية,3,13,7.0,6
119948,القارة,5,13,7.0,6
119950,وذاتية,4,13,7.0,6
119951,الأدب,3,13,7.0,6
119952,لا,3,13,7.0,6
119953,تقوم,3,13,7.0,6
119954,جوانبها,3,13,7.0,6
119955,إلا,3,13,7.0,6
119956,إذا,3,13,7.0,6
119957,اعتمدت,3,13,7.0,6
119958,على,3,13,7.0,6
119959,تركيز,3,13,7.0,6
119960,النقد,4,13,7.0,6
119961,وتحككت,4,13,7.0,6
119962,بموضوعية,5,13,7.0,6
119963,العلم,3,13,7.0,6
119964,ولو,3,13,7.0,6
119965,من,3,13,7.0,6
119966,بعيد,3,13,7.0,6
119968,دون,4,13,7.0,6
119969,أن,3,13,7.0,6
119970,تخلو,4,13,7.0,6
119971,من,3,13,7.0,6
119972,أشعة,3,13,7.0,6
119973,الأداء,4,13,7.0,6
119974,النفسي,4,13,7.0,6
119977,حقا,3,13,7.0,7
119979,تلك,3,13,7.0,7
119980,هي,3,13,7.0,7
119981,أسس,3,13,7.0,7
119982,التعمق,4,13,7.0,7
119983,في,3,13,7.0,7
119984,البحث,3,13,7.0,7
119985,الحديث,3,13,7.0,7
119986,يجب,3,13,7.0,7
119987,على,3,13,7.0,7
119988,الكتاب,3,13,7.0,7
119989,ألا,3,13,7.0,7
119990,يهملوها,3,13,7.0,7
119991,إذا,3,13,7.0,7
119992,ما,3,13,7.0,7
119993,أرادوا,3,13,7.0,7
119994,التحليق,3,13,7.0,7
119995,في,3,13,7.0,7
119996,أجواء,3,13,7.0,7
119997,الإبداع,3,13,7.0,7
119998,الفني,4,13,7.0,7
119999,وأرادوا,3,13,7.0,7
120000,أن,3,13,7.0,7
120001,يستقيم,4,13,7.0,7
120002,لهم,3,13,7.0,7
120003,التجاوب,3,13,7.0,7
120004,الفعال,4,13,7.0,7
120005,ذو,3,13,7.0,7
120006,الأصداء,3,13,7.0,7
120007,الحالمة,4,13,7.0,7
120008,في,3,13,7.0,7
120009,صفته,3,13,7.0,7
120010,الانطوائية,4,13,7.0,7
120011,الصاخبة,3,13,7.0,7
120012,بالحيوية,3,13,7.0,7
120013,العارمة,4,13,7.0,7
120014,المنسابة,5,13,7.0,7
120015,من,3,13,7.0,7
120016,ينابيع,3,13,7.0,7
120017,العبقرية,3,13,7.0,7
120018,الجامحة,4,13,7.0,7
120019,التي,3,13,7.0,7
120020,لا,3,13,7.0,7
120021,تخضع,3,13,7.0,7
120022,إلا,3,13,7.0,7
120023,للأسلوب,3,13,7.0,7
120024,الحديث,3,13,7.0,7
120025,المتمرد,4,13,7.0,7
120026,عن,3,13,7.0,7
120027,الأوضاع,3,13,7.0,7
120028,البيئية,3,13,7.0,7
120030,المتعلقة,3,13,7.0,7
120031,دوما,4,13,7.0,7
120032,بالمهية,5,13,7.0,7
120033,الكلية,3,13,7.0,7
120036,فإن,3,13,7.0,8
120037,كتابنا,3,13,7.0,8
120038,يا,3,13,7.0,8
120039,أستاذي,3,13,7.0,8
120041,سطحيون,3,13,7.0,8
120042,ابتعدوا,3,13,7.0,8
120043,كل,3,13,7.0,8
120044,البعد,3,13,7.0,8
120045,عن,3,13,7.0,8
120046,الأدب,3,13,7.0,8
120047,الوجداني,4,13,7.0,8
120048,الملتزم,4,13,7.0,8
120049,الذي,3,13,7.0,8
120050,تبدد,4,13,7.0,8
120051,أنواره,3,13,7.0,8
120052,اللاهوتية,5,13,7.0,8
120053,تلك,3,13,7.0,8
120054,الظلمة,3,13,7.0,8
120055,الكثيفة,4,13,7.0,8
120056,التي,3,13,7.0,8
120057,تكشف,3,13,7.0,8
120058,الروحانية,4,13,7.0,8
120059,الحسية,4,13,7.0,8
120060,فتفقدها,4,13,7.0,8
120061,الحرارة,3,13,7.0,8
120062,الأثيرية,5,13,7.0,8
120063,المستمدة,4,13,7.0,8
120064,من,3,13,7.0,8
120065,قبس,5,13,7.0,8
120066,الإبداع,3,13,7.0,8
120067,الفني,4,13,7.0,8
120068,الرائع,3,13,7.0,8
120071,نعم,3,13,7.0,9
120073,نعم,3,13,7.0,9
120075,أنا,3,13,7.0,9
120076,لا,3,13,7.0,9
120077,أشك,3,13,7.0,9
120078,في,3,13,7.0,9
120079,أن,3,13,7.0,9
120080,هذا,3,13,7.0,9
120081,وحده,4,13,7.0,9
120082,هو,3,13,7.0,9
120083,الطرف,4,13,7.0,9
120084,الإيجابي,4,13,7.0,9
120085,في,3,13,7.0,9
120086,السمو,3,13,7.0,9
120087,الفني,4,13,7.0,9
120088,وما,4,13,7.0,9
120089,عداه,5,13,7.0,9
120090,فكله,3,13,7.0,9
120091,سطحي,3,13,7.0,9
120092,لا,3,13,7.0,9
120093,يستند,3,13,7.0,9
120094,على,3,13,7.0,9
120095,التعمق,4,13,7.0,9
120096,المرتكز,4,13,7.0,9
120097,ولا,3,13,7.0,9
120098,يرتكز,4,13,7.0,9
120099,على,3,13,7.0,9
120100,السمو,3,13,7.0,9
120101,العميق,3,13,7.0,9
120103,ا,3,13,7.0,9
120105,ﻫ,3,13,7.0,9
120107,وبعد,3,13,7.0,10
120109,فهذا,3,13,7.0,10
120110,نموذج,3,13,7.0,10
120111,من,3,13,7.0,10
120112,أدب,3,13,7.0,10
120114,السونيق,3,13,7.0,10
120116,الحديث,3,13,7.0,10
120117,وقد,3,13,7.0,10
120118,راجت,4,13,7.0,10
120119,سوقه,3,13,7.0,10
120120,بين,3,13,7.0,10
120121,أدباء,3,13,7.0,10
120122,المظهر,3,13,7.0,10
120123,في,3,13,7.0,10
120124,الشرق,3,13,7.0,10
120125,قبل,3,13,7.0,10
120126,سنوات,3,13,7.0,10
120127,ولكن,3,13,7.0,10
120128,الشرق,3,13,7.0,10
120129,تخلص,3,13,7.0,10
120130,منه,3,13,7.0,10
120131,بعض,3,13,7.0,10
120132,الشيء,3,13,7.0,10
120134,بعد,3,13,7.0,10
120135,الضربات,3,13,7.0,10
120136,القاسية,3,13,7.0,10
120137,التي,3,13,7.0,10
120138,وجهها,4,13,7.0,10
120139,له,3,13,7.0,10
120140,الزيات,3,13,7.0,10
120141,وحسين,3,13,7.0,10
120142,شفيق,3,13,7.0,10
120143,المصري,3,13,7.0,10
120144,وغيرهما,3,13,7.0,10
120146,وكنا,3,13,7.0,10
120147,نظن,3,13,7.0,10
120148,أن,3,13,7.0,10
120149,العربية,3,13,7.0,10
120150,تخلصت,3,13,7.0,10
120151,منه,3,13,7.0,10
120152,إلى,3,13,7.0,10
120153,الأبد,3,13,7.0,10
120154,وإذا,3,13,7.0,10
120155,بنا,3,13,7.0,10
120156,نرى,3,13,7.0,10
120157,بوادره,4,13,7.0,10
120158,في,3,13,7.0,10
120159,أدبنا,3,13,7.0,10
120160,وقد,3,13,7.0,10
120161,بدت,4,13,7.0,10
120162,في,3,13,7.0,10
120163,صور,3,13,7.0,10
120164,أكثر,3,13,7.0,10
120165,انحلالا,4,13,7.0,10
120166,وأشد,3,13,7.0,10
120167,غموضا,3,13,7.0,10
120169,ولكننا,3,13,7.0,10
120170,له,3,13,7.0,10
120171,بالمرصاد,5,13,7.0,10
120172,وسنقضي,3,13,7.0,10
120173,على,3,13,7.0,10
120174,بذوره,3,13,7.0,10
120175,قبل,3,13,7.0,10
120176,استفحالها,5,13,7.0,10
120178,ولا,3,13,7.0,10
120179,نقبل,3,13,7.0,10
120180,في,3,13,7.0,10
120181,شمالنا,3,13,7.0,10
120182,الأفريقي,3,13,7.0,10
120183,إلا,3,13,7.0,10
120184,أدبا,3,13,7.0,10
120185,عربيا,3,13,7.0,10
120186,مبينا,4,13,7.0,10
120188,أخذ,3,13,7.0,10
120189,من,3,13,7.0,10
120190,الماضي,3,13,7.0,10
120191,متانته,3,13,7.0,10
120193,ومن,3,13,7.0,10
120194,الحاضر,3,13,7.0,10
120195,سلاسته,4,13,7.0,10
120197,أدبا,3,13,7.0,10
120198,شعبيا,4,13,7.0,10
120199,مفيدا,3,13,7.0,10
120200,وليذهب,3,13,7.0,10
120201,الرصيد,3,13,7.0,10
120202,الفني,4,13,7.0,10
120203,والشعورية,4,13,7.0,10
120204,القارة,5,13,7.0,10
120205,وفقاقيع,3,13,7.0,10
120206,الأدب,3,13,7.0,10
120207,إلى,3,13,7.0,10
120208,الجحيم,3,13,7.0,10
120210,سيدي,3,13,10.0,0
120211,الحاج,3,13,10.0,0
120212,كان,3,13,10.0,1
120213,ذلك,3,13,10.0,1
120214,إبان,5,13,10.0,1
120215,الحرب,3,13,10.0,1
120216,العالمية,3,13,10.0,1
120217,الأخيرة,3,13,10.0,1
120219,وكنت,3,13,10.0,1
120220,يومئذ,4,13,10.0,1
120221,مستقرا,4,13,10.0,1
120222,في,3,13,10.0,1
120223,مكة,3,13,10.0,1
120224,المكرمة,3,13,10.0,1
120226,أعاني,3,13,10.0,1
120227,شوقا,3,13,10.0,1
120228,مبرحا,3,13,10.0,1
120230,وحنينا,3,13,10.0,1
120231,عارما,5,13,10.0,1
120232,إلى,3,13,10.0,1
120233,الوطن,3,13,10.0,1
120234,والأهل,3,13,10.0,1
120235,والأصحاب,3,13,10.0,1
120237,كانت,3,13,10.0,1
120238,أخبار,3,13,10.0,1
120239,الشمال,3,13,10.0,1
120240,الأفريقي,3,13,10.0,1
120241,شحيحة,4,13,10.0,1
120242,جدا,3,13,10.0,1
120244,الرسائل,3,13,10.0,1
120245,نادرة,3,13,10.0,1
120247,وحركة,3,13,10.0,1
120248,الحجيج,3,13,10.0,1
120249,منقطعة,4,13,10.0,1
120250,تماما,3,13,10.0,1
120251,عدا,4,13,10.0,1
120252,وفود,4,13,10.0,1
120253,صغيرة,3,13,10.0,1
120254,كانت,3,13,10.0,1
120255,تأتي,3,13,10.0,1
120256,على,3,13,10.0,1
120257,نفقة,4,13,10.0,1
120258,الحكومة,3,13,10.0,1
120259,في,3,13,10.0,1
120260,طائرة,3,13,10.0,1
120261,خاصة,3,13,10.0,1
120263,وكانت,3,13,10.0,1
120264,هذه,3,13,10.0,1
120265,الوفود,4,13,10.0,1
120266,تجمع,3,13,10.0,1
120267,خليطا,3,13,10.0,1
120268,عجيبا,3,13,10.0,1
120269,من,3,13,10.0,1
120270,مختلف,3,13,10.0,1
120271,الطبقات,3,13,10.0,1
120272,والهيئات,4,13,10.0,1
120274,تضم,4,13,10.0,1
120275,الطبيب,3,13,10.0,1
120276,والمفتي,4,13,10.0,1
120277,والتاجر,3,13,10.0,1
120278,والقائد,3,13,10.0,1
120280,تجمع,3,13,10.0,1
120281,العالم,3,13,10.0,1
120282,والجاهل,3,13,10.0,1
120284,الشباب,3,13,10.0,1
120285,والشيوخ,3,13,10.0,1
120287,كما,3,13,10.0,1
120288,كانت,3,13,10.0,1
120289,هذه,3,13,10.0,1
120290,الرحلة,3,13,10.0,1
120291,المجانية,3,13,10.0,1
120292,تغري,4,13,10.0,1
120293,بعض,3,13,10.0,1
120294,الفضوليين,3,13,10.0,1
120295,الذي,3,13,10.0,1
120296,لا,3,13,10.0,1
120297,يهمهم,4,13,10.0,1
120298,الإسلام,4,13,10.0,1
120299,ولا,3,13,10.0,1
120300,مناسك,5,13,10.0,1
120301,الحج,3,13,10.0,1
120303,وإنما,4,13,10.0,1
120304,يأتون,3,13,10.0,1
120305,للسياحة,3,13,10.0,1
120306,والتفرج,3,13,10.0,1
120307,على,3,13,10.0,1
120308,أرض,3,13,10.0,1
120309,الحجاز,3,13,10.0,1
120311,وكنت,3,13,10.0,1
120312,أبذل,4,13,10.0,1
120313,كل,3,13,10.0,1
120314,الجهود,4,13,10.0,1
120315,للاتصال,3,13,10.0,1
120316,بهم,3,13,10.0,1
120318,وهم,3,13,10.0,1
120319,الصلة,3,13,10.0,1
120320,الوحيدة,3,13,10.0,1
120321,بيني,3,13,10.0,1
120322,وبين,3,13,10.0,1
120323,أرض,3,13,10.0,1
120324,الوطن,3,13,10.0,1
120326,أتنسم,5,13,10.0,1
120327,من,3,13,10.0,1
120328,أحاديثهم,3,13,10.0,1
120329,رائحة,3,13,10.0,1
120330,البلاد,3,13,10.0,1
120331,وعبير,3,13,10.0,1
120332,الأهل,3,13,10.0,1
120333,والأصحاب,3,13,10.0,1
120335,ولذلك,3,13,10.0,1
120336,كنت,3,13,10.0,1
120337,أستأنس,4,13,10.0,1
120338,بهم,3,13,10.0,1
120339,رغم,3,13,10.0,1
120340,التباين,4,13,10.0,1
120341,الكبير,3,13,10.0,1
120342,بيننا,3,13,10.0,1
120344,تباين,4,13,10.0,1
120345,في,3,13,10.0,1
120346,النشأة,3,13,10.0,1
120347,والتفكير,3,13,10.0,1
120349,في,3,13,10.0,1
120350,الثقافة,3,13,10.0,1
120351,والاتجاه,3,13,10.0,1
120353,ولكن,3,13,10.0,1
120354,رابطة,4,13,10.0,1
120355,الوطن,3,13,10.0,1
120356,كانت,3,13,10.0,1
120357,كافية,3,13,10.0,1
120358,لجمعنا,3,13,10.0,1
120359,وإزالة,3,13,10.0,1
120360,الفوارق,4,13,10.0,1
120361,بيننا,3,13,10.0,1
120366,اتصلت,3,13,10.0,3
120367,ذات,4,13,10.0,3
120368,يوم,3,13,10.0,3
120369,بحاج,3,13,10.0,3
120370,من,3,13,10.0,3
120371,هؤلاء,3,13,10.0,3
120372,الحجيج,3,13,10.0,3
120374,وكان,3,13,10.0,3
120375,الرجل,3,13,10.0,3
120376,يحتل,3,13,10.0,3
120377,مكانا,3,13,10.0,3
120378,مرموقا,4,13,10.0,3
120379,في,3,13,10.0,3
120380,الإدارة,3,13,10.0,3
120381,الحكومية,3,13,10.0,3
120382,رغم,3,13,10.0,3
120383,أنه,3,13,10.0,3
120384,كان,3,13,10.0,3
120385,أميا,3,13,10.0,3
120386,لا,3,13,10.0,3
120387,يحسن,3,13,10.0,3
120388,العربية,3,13,10.0,3
120389,ولا,3,13,10.0,3
120390,الفرنسية,3,13,10.0,3
120392,أما,3,13,10.0,3
120393,الإسلام,3,13,10.0,3
120394,وقواعده,3,13,10.0,3
120395,الأولية,3,13,10.0,3
120396,فلم,3,13,10.0,3
120397,يسمع,3,13,10.0,3
120398,بها,3,13,10.0,3
120399,طيلة,3,13,10.0,3
120400,حياته,3,13,10.0,3
120401,رغم,3,13,10.0,3
120402,سنه,3,13,10.0,3
120403,المتقدمة,4,13,10.0,3
120405,وإن,3,13,10.0,3
120406,كانت,3,13,10.0,3
120407,لحيته,3,13,10.0,3
120408,الكثيفة,4,13,10.0,3
120409,وهندامه,5,13,10.0,3
120410,العربي,3,13,10.0,3
120411,يخدعان,3,13,10.0,3
120412,الناظر,3,13,10.0,3
120413,إليه,3,13,10.0,3
120415,فيظنه,3,13,10.0,3
120416,شخصية,3,13,10.0,3
120417,إسلامية,3,13,10.0,3
120418,ممتازة,3,13,10.0,3
120419,من,3,13,10.0,3
120420,كبار,3,13,10.0,3
120421,رجالات,3,13,10.0,3
120422,الدين,3,13,10.0,3
120423,بالمغرب,3,13,10.0,3
120424,العربي,3,13,10.0,3
120429,زرته,3,13,10.0,5
120430,يوما,3,13,10.0,5
120431,في,3,13,10.0,5
120432,منزله,3,13,10.0,5
120433,فرغب,3,13,10.0,5
120434,مني,3,13,10.0,5
120435,أن,3,13,10.0,5
120436,أرافقه,3,13,10.0,5
120437,في,3,13,10.0,5
120438,جولة,3,13,10.0,5
120439,قصيرة,3,13,10.0,5
120440,بأسواق,3,13,10.0,5
120441,أم,3,13,10.0,5
120442,القرى,3,13,10.0,5
120444,وطلبت,3,13,10.0,5
120445,منه,3,13,10.0,5
120446,أن,3,13,10.0,5
120447,يتوضأ,3,13,10.0,5
120448,استعدادا,3,13,10.0,5
120449,لصلاة,3,13,10.0,5
120450,المغرب,3,13,10.0,5
120451,حتى,3,13,10.0,5
120452,إذا,3,13,10.0,5
120453,ما,3,13,10.0,5
120454,أدركنا,3,13,10.0,5
120455,وقتها,3,13,10.0,5
120457,أخذنا,3,13,10.0,5
120458,سبيلنا,3,13,10.0,5
120459,إلى,3,13,10.0,5
120460,الحرم,3,13,10.0,5
120461,دون,4,13,10.0,5
120462,أن,3,13,10.0,5
120463,نضطر,3,13,10.0,5
120464,إلى,3,13,10.0,5
120465,العودة,3,13,10.0,5
120466,إلى,3,13,10.0,5
120467,المنزل,3,13,10.0,5
120469,وطلب,3,13,10.0,5
120470,الحاج,3,13,10.0,5
120471,إبريقا,3,13,10.0,5
120472,من,3,13,10.0,5
120473,الماس,3,13,10.0,5
120474,وجلس,3,13,10.0,5
120475,للوضوء,3,13,10.0,5
120477,وبدأ,3,13,10.0,5
120478,يغسل,3,13,10.0,5
120479,رجليه,3,13,10.0,5
120481,وكنت,3,13,10.0,5
120482,أنظر,3,13,10.0,5
120483,إليه,3,13,10.0,5
120484,مشدوها,5,13,10.0,5
120486,لم,3,13,10.0,5
120487,أدر,3,13,10.0,5
120488,كيف,3,13,10.0,5
120489,ألاحظ,3,13,10.0,5
120490,له,3,13,10.0,5
120491,خطأه,3,13,10.0,5
120493,ولكن,3,13,10.0,5
120494,الخادم,3,13,10.0,5
120495,الذي,3,13,10.0,5
120496,كان,3,13,10.0,5
120497,مكلفا,4,13,10.0,5
120498,بخدمته,4,13,10.0,5
120500,والذي,3,13,10.0,5
120501,كان,3,13,10.0,5
120502,متعودا,3,13,10.0,5
120503,—,3,13,10.0,5
120504,دون,4,13,10.0,5
120505,شك,3,13,10.0,5
120506,—,3,13,10.0,5
120507,على,3,13,10.0,5
120508,هذا,3,13,10.0,5
120509,النوع,3,13,10.0,5
120510,من,3,13,10.0,5
120511,الحجيج,3,13,10.0,5
120513,ابتدره,5,13,10.0,5
120514,قائلا,3,13,10.0,5
120516,ما,3,13,10.0,5
120517,هذا,3,13,10.0,5
120518,الوضوء,3,13,10.0,5
120519,يا,3,13,10.0,5
120520,سيدي,3,13,10.0,5
120521,الحاج,3,13,10.0,5
120523,أتتوضأ,3,13,10.0,5
120524,من,3,13,10.0,5
120525,رجليك,3,13,10.0,5
120527,وأجابه,3,13,10.0,6
120528,سيدي,3,13,10.0,6
120529,الحاج,3,13,10.0,6
120530,بكل,3,13,10.0,6
120531,بساطة,3,13,10.0,6
120533,وهو,3,13,10.0,6
120534,مسترسل,5,13,10.0,6
120535,في,3,13,10.0,6
120536,غسل,4,13,10.0,6
120537,بقية,3,13,10.0,6
120538,أعضائه,3,13,10.0,6
120539,بالجملة,3,13,10.0,6
120540,والتفصيل,3,13,10.0,6
120541,دون,4,13,10.0,6
120542,ترتيب,3,13,10.0,6
120544,ماذا,3,13,10.0,6
120545,نعمل,3,13,10.0,6
120546,هكذا,3,13,10.0,6
120547,علمونا,3,13,10.0,6
120548,سادتنا,3,13,10.0,6
120550,وسكت,3,13,10.0,7
120551,الخادم,3,13,10.0,7
120553,ولعله,3,13,10.0,7
120554,ظن,3,13,10.0,7
120555,أن,3,13,10.0,7
120556,مذهبه,5,13,10.0,7
120557,الفقهي,5,13,10.0,7
120558,يجيز,5,13,10.0,7
120559,هذا,3,13,10.0,7
120560,الوضوء,3,13,10.0,7
120561,الذي,3,13,10.0,7
120562,يبتدئ,3,13,10.0,7
120563,من,3,13,10.0,7
120564,الرجلين,3,13,10.0,7
120566,وسكت,3,13,10.0,7
120567,أنا,3,13,10.0,7
120568,أيضا,3,13,10.0,7
120570,وانتهى,3,13,10.0,7
120571,صاحبي,3,13,10.0,7
120572,من,3,13,10.0,7
120573,وضوئه,3,13,10.0,7
120574,وارتدى,3,13,10.0,7
120575,ملابسه,3,13,10.0,7
120576,وخرجنا,3,13,10.0,7
120577,إلى,3,13,10.0,7
120578,الأسواق,3,13,10.0,7
120580,كان,3,13,10.0,8
120581,منظرنا,3,13,10.0,8
120582,مضحكا,3,13,10.0,8
120584,صاحبي,3,13,10.0,8
120585,بجثته,3,13,10.0,8
120586,الضخمة,3,13,10.0,8
120587,وعمامته,3,13,10.0,8
120588,الكبيرة,3,13,10.0,8
120590,وقامته,4,13,10.0,8
120591,الفارعة,5,13,10.0,8
120592,الطول,3,13,10.0,8
120594,ولباسه,3,13,10.0,8
120595,الجزائري,3,13,10.0,8
120596,العتيق,4,13,10.0,8
120598,وأنا,3,13,10.0,8
120599,جنبه,3,13,10.0,8
120600,بلباسي,3,13,10.0,8
120601,الحجازي,4,13,10.0,8
120602,وجسمي,3,13,10.0,8
120603,النحيل,3,13,10.0,8
120605,ولذلك,3,13,10.0,8
120606,كنا,3,13,10.0,8
120607,عرضة,5,13,10.0,8
120608,لتنكيت,4,13,10.0,8
120609,المارة,3,13,10.0,8
120610,ورواد,4,13,10.0,8
120611,السوق,3,13,10.0,8
120613,وكنت,3,13,10.0,8
120614,أتحمل,3,13,10.0,8
120615,كل,3,13,10.0,8
120616,ذلك,3,13,10.0,8
120617,في,3,13,10.0,8
120618,سبيل,3,13,10.0,8
